date,cat,geo,gprop,arrival,emigrant,emigrate,emigration,immigrant,immigrate,immigration,legalization,migrant,migrate,migration,passport,quota,required documents,visa,waiver
2019-01-01,0,UA,,24,16,4,2,3,1,4,4,4,3,7,72,5,5,42,22
2019-02-01,0,UA,,27,7,5,4,3,1,4,7,1,3,7,79,3,4,39,27
2019-03-01,0,UA,,28,7,4,6,4,1,6,7,5,7,9,66,3,5,39,29
2019-04-01,0,UA,,23,5,3,6,1,1,5,3,7,8,11,70,3,7,42,36
2019-05-01,0,UA,,26,8,5,5,5,1,6,5,6,7,10,74,3,5,40,29
2019-06-01,0,UA,,35,6,3,3,1,2,5,5,5,6,8,71,3,5,40,30
2019-07-01,0,UA,,31,8,4,1,3,2,4,4,2,8,6,80,7,6,51,29
2019-08-01,0,UA,,30,8,4,2,3,0,4,3,5,7,4,70,2,3,46,35
2019-09-01,0,UA,,30,4,4,3,1,0,3,5,15,8,7,69,2,3,41,28
2019-10-01,0,UA,,29,7,6,3,2,0,3,4,2,6,10,67,3,6,38,36
2019-11-01,0,UA,,18,6,4,3,2,2,6,3,3,6,10,66,2,4,38,32
2019-12-01,0,UA,,28,5,2,3,1,3,5,3,2,6,11,59,2,4,34,34
2020-01-01,0,UA,,27,2,3,3,2,0,4,5,2,6,7,73,3,5,43,28
2020-02-01,0,UA,,30,9,2,4,2,1,4,3,1,8,8,70,3,4,34,37
2020-03-01,0,UA,,19,7,4,4,0,0,4,2,2,4,9,52,2,4,24,30
2020-04-01,0,UA,,9,8,4,7,2,0,5,3,3,6,13,47,1,3,16,23
2020-05-01,0,UA,,9,5,3,5,0,0,3,3,5,6,12,44,2,3,22,23
2020-06-01,0,UA,,11,9,1,2,0,0,3,4,3,8,9,52,2,7,26,32
2020-07-01,0,UA,,13,5,2,3,2,1,4,4,2,5,5,58,3,4,29,30
2020-08-01,0,UA,,19,8,6,2,4,2,3,3,3,8,7,56,9,3,30,26
2020-09-01,0,UA,,16,8,3,3,3,1,3,3,4,8,9,66,5,4,26,32
2020-10-01,0,UA,,12,6,1,2,1,0,3,5,3,7,7,55,3,5,26,28
2020-11-01,0,UA,,14,5,0,2,1,2,2,3,0,3,9,53,2,4,24,28
2020-12-01,0,UA,,14,5,2,3,1,1,3,3,0,5,7,52,1,3,23,27
2021-01-01,0,UA,,16,6,4,3,1,1,3,3,2,3,5,53,2,4,26,27
2004-01-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,0,UG,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,85,0
2004-03-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
2004-04-01,0,UG,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,0,UG,,0,0,0,0,0,0,54,0,0,100,100,0,0,0,0,0
2004-06-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
2004-07-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
2004-08-01,0,UG,,0,0,0,0,0,0,51,0,0,0,93,0,0,0,43,0
2004-09-01,0,UG,,0,0,0,0,0,0,0,0,0,0,77,58,0,0,0,0
2004-10-01,0,UG,,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
2004-11-01,0,UG,,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,0,UG,,0,0,0,0,0,0,0,0,0,0,65,0,60,0,30,0
2005-01-01,0,UG,,0,0,0,0,0,0,28,0,0,0,0,0,0,0,72,0
2005-02-01,0,UG,,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
2005-03-01,0,UG,,0,0,0,0,0,0,0,0,100,0,0,37,0,0,23,0
2005-04-01,0,UG,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2005-05-01,0,UG,,0,0,0,0,0,0,44,0,0,0,41,0,0,0,37,0
2005-06-01,0,UG,,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0
2005-07-01,0,UG,,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
2005-08-01,0,UG,,0,0,0,0,0,0,48,0,0,0,0,100,41,0,20,0
2005-09-01,0,UG,,0,0,0,0,0,0,40,0,0,0,37,0,0,0,17,0
2005-10-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
2005-11-01,0,UG,,0,0,0,0,0,0,21,0,0,0,38,0,0,0,18,0
2005-12-01,0,UG,,0,0,0,0,0,0,44,0,0,0,41,0,0,0,19,0
2006-01-01,0,UG,,0,0,0,0,0,0,20,0,0,0,36,27,0,0,17,0
2006-02-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
2006-03-01,0,UG,,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,0
2006-04-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
2006-05-01,0,UG,,0,0,0,0,0,0,16,0,0,0,0,0,0,100,41,0
2006-06-01,0,UG,,0,0,0,0,0,0,19,0,0,0,0,0,0,0,47,0
2006-07-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,0,UG,,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
2006-10-01,0,UG,,0,0,0,0,0,0,63,0,0,0,0,0,27,0,13,0
2006-11-01,0,UG,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,27,0
2006-12-01,0,UG,,0,0,0,0,0,0,17,0,0,0,0,24,0,0,43,0
2007-01-01,0,UG,,0,0,0,0,0,0,28,0,0,0,0,0,0,0,24,0
2007-02-01,0,UG,,0,0,0,0,0,0,28,0,0,0,25,0,0,0,12,0
2007-03-01,0,UG,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0
2007-04-01,0,UG,,0,0,0,0,0,0,37,0,0,0,0,0,0,0,21,0
2007-05-01,0,UG,,0,0,0,0,0,0,0,0,0,0,32,0,15,0,29,0
2007-06-01,0,UG,,0,0,0,0,0,0,19,0,0,0,18,0,0,0,41,0
2007-07-01,0,UG,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,30,0
2007-08-01,0,UG,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,51,0
2007-09-01,0,UG,,0,0,0,0,0,0,0,0,0,0,50,0,0,0,62,100
2007-10-01,0,UG,,0,0,0,0,0,0,35,0,0,34,0,12,0,0,37,0
2007-11-01,0,UG,,100,0,0,0,0,0,9,0,0,0,0,12,0,0,74,0
2007-12-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
2008-01-01,0,UG,,0,0,0,0,0,0,9,0,0,16,0,0,0,0,30,0
2008-02-01,0,UG,,46,0,0,0,0,0,24,0,0,0,30,23,0,0,28,0
2008-03-01,0,UG,,0,0,0,0,0,0,8,0,0,0,0,22,0,0,33,0
2008-04-01,0,UG,,0,0,0,0,0,0,16,0,0,0,30,0,0,0,48,0
2008-05-01,0,UG,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,48,0
2008-06-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2008-07-01,0,UG,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,31,0
2008-08-01,0,UG,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,53,0
2008-09-01,0,UG,,39,0,0,0,0,0,0,0,0,0,13,0,0,0,36,0
2008-10-01,0,UG,,0,0,0,0,0,0,13,0,0,0,12,0,11,0,16,0
2008-11-01,0,UG,,0,0,0,0,0,0,13,0,0,0,0,9,0,0,11,0
2008-12-01,0,UG,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2009-01-01,0,UG,,0,0,0,0,0,0,20,0,0,0,0,9,11,0,40,0
2009-02-01,0,UG,,0,0,0,0,0,0,6,0,0,0,45,0,0,0,10,0
2009-03-01,0,UG,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,27,0
2009-04-01,0,UG,,0,0,0,0,0,0,6,0,0,0,10,0,0,0,38,0
2009-05-01,0,UG,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0
2009-06-01,0,UG,,0,0,0,100,0,0,0,0,22,0,0,8,0,0,28,0
2009-07-01,0,UG,,0,0,0,0,0,0,10,0,0,10,0,7,0,0,26,0
2009-08-01,0,UG,,0,0,0,0,0,0,10,0,0,0,0,7,0,0,17,0
2009-09-01,0,UG,,25,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0
2009-10-01,0,UG,,0,0,0,0,0,0,0,0,0,0,8,6,7,0,36,0
2009-11-01,0,UG,,50,0,0,0,0,0,13,0,0,0,32,12,0,0,56,0
2009-12-01,0,UG,,0,0,0,0,0,0,6,0,0,0,11,0,0,0,26,0
2010-01-01,0,UG,,0,0,0,0,8,0,5,0,0,0,0,7,0,0,48,0
2010-02-01,0,UG,,0,0,0,0,0,0,9,0,0,0,17,13,0,0,36,0
2010-03-01,0,UG,,0,0,0,0,0,0,8,0,0,0,22,6,0,0,27,42
2010-04-01,0,UG,,0,0,0,0,0,0,4,0,0,0,16,0,0,0,45,0
2010-05-01,0,UG,,26,0,0,0,0,0,5,0,0,0,17,13,0,0,47,0
2010-06-01,0,UG,,0,0,0,0,8,0,5,0,0,0,18,0,0,0,33,0
2010-07-01,0,UG,,0,0,0,0,0,0,0,0,0,0,17,0,8,0,24,0
2010-08-01,0,UG,,25,0,0,0,7,0,0,0,0,9,17,13,0,0,43,0
2010-09-01,0,UG,,0,0,0,0,0,0,13,0,0,0,0,12,0,0,11,0
2010-10-01,0,UG,,0,0,0,0,0,0,4,0,0,0,15,0,0,25,30,0
2010-11-01,0,UG,,0,0,0,0,0,100,8,0,0,0,22,6,0,0,17,0
2010-12-01,0,UG,,29,0,0,0,0,0,0,0,0,0,0,7,9,0,23,57
2011-01-01,0,UG,,13,0,0,0,0,0,7,0,0,0,12,6,0,0,37,0
2011-02-01,0,UG,,0,0,0,0,0,0,6,0,0,0,4,6,0,0,29,0
2011-03-01,0,UG,,0,0,0,0,0,0,9,0,0,3,27,8,0,0,16,0
2011-04-01,0,UG,,0,0,0,0,0,48,14,0,0,0,4,16,3,0,32,0
2011-05-01,0,UG,,32,0,0,0,0,0,11,0,0,0,0,13,0,0,33,0
2011-06-01,0,UG,,11,0,0,0,0,0,4,0,8,0,11,3,7,0,18,0
2011-07-01,0,UG,,10,0,0,0,0,0,6,0,0,0,7,5,6,0,36,0
2011-08-01,0,UG,,9,0,0,0,0,0,5,0,0,0,6,12,3,0,41,0
2011-09-01,0,UG,,0,0,0,0,3,0,8,0,0,3,9,7,3,0,27,0
2011-10-01,0,UG,,8,0,0,0,0,0,1,0,0,0,5,8,2,0,22,0
2011-11-01,0,UG,,8,0,0,0,0,0,6,0,0,8,5,12,5,9,21,0
2011-12-01,0,UG,,0,0,0,0,0,0,4,0,0,0,3,8,2,0,24,15
2012-01-01,0,UG,,7,0,0,0,0,0,1,0,0,0,2,5,0,0,17,0
2012-02-01,0,UG,,0,0,0,0,0,0,4,0,0,0,5,3,2,0,21,13
2012-03-01,0,UG,,6,0,0,0,0,0,2,0,0,0,4,6,0,0,25,0
2012-04-01,0,UG,,6,0,0,0,0,0,7,0,0,2,2,2,0,7,19,0
2012-05-01,0,UG,,6,0,0,0,0,0,2,0,0,0,9,6,3,0,26,0
2012-06-01,0,UG,,12,0,0,0,0,0,3,0,0,0,6,6,9,0,27,0
2012-07-01,0,UG,,11,0,0,0,3,47,4,0,0,0,3,9,6,0,22,0
2012-08-01,0,UG,,0,0,0,0,1,0,3,0,0,3,6,4,1,0,22,0
2012-09-01,0,UG,,0,0,0,0,0,0,2,0,7,2,5,3,1,0,19,9
2012-10-01,0,UG,,8,0,0,0,0,0,5,0,0,3,13,8,1,5,24,8
2012-11-01,0,UG,,4,0,0,0,0,0,2,0,0,0,13,3,0,0,18,0
2012-12-01,0,UG,,5,0,0,0,0,0,3,0,3,0,2,5,1,0,18,10
2013-01-01,0,UG,,0,0,0,0,1,0,3,0,0,0,4,4,1,0,18,0
2013-02-01,0,UG,,9,0,0,0,2,0,1,0,0,0,3,3,0,0,17,0
2013-03-01,0,UG,,11,0,0,0,1,16,6,0,0,1,5,6,0,0,16,0
2013-04-01,0,UG,,14,0,0,0,1,0,5,0,2,0,9,5,1,8,18,0
2013-05-01,0,UG,,3,0,0,0,0,0,1,0,0,0,2,3,2,0,22,0
2013-06-01,0,UG,,4,0,0,0,1,0,5,0,0,0,7,8,3,0,17,14
2013-07-01,0,UG,,0,0,0,0,1,0,5,0,0,2,3,7,3,0,23,0
2013-08-01,0,UG,,9,0,0,0,0,0,3,0,0,0,5,6,2,0,20,0
2013-09-01,0,UG,,6,0,0,0,0,12,2,0,2,2,9,6,1,0,20,0
2013-10-01,0,UG,,11,0,0,0,1,0,1,0,6,2,12,4,1,0,16,0
2013-11-01,0,UG,,3,0,0,9,0,0,2,0,0,2,5,8,0,0,17,0
2013-12-01,0,UG,,15,0,0,0,0,0,2,0,0,0,4,4,1,0,12,0
2014-01-01,0,UG,,3,0,0,0,0,0,3,0,0,1,3,6,1,0,11,0
2014-02-01,0,UG,,0,0,0,10,1,0,3,0,0,0,6,5,0,0,20,0
2014-03-01,0,UG,,0,0,0,0,1,0,3,0,0,0,4,4,0,0,17,0
2014-04-01,0,UG,,13,0,0,0,1,0,4,0,0,1,3,6,1,0,15,0
2014-05-01,0,UG,,8,0,0,8,1,0,3,0,0,2,8,6,0,0,15,0
2014-06-01,0,UG,,6,0,0,0,2,13,3,0,0,1,4,5,1,0,17,0
2014-07-01,0,UG,,11,0,0,0,0,0,2,0,0,1,3,6,2,0,23,0
2014-08-01,0,UG,,2,0,0,0,1,0,2,0,0,0,5,10,1,0,14,5
2014-09-01,0,UG,,0,0,0,0,0,11,7,0,2,0,11,4,0,3,18,0
2014-10-01,0,UG,,10,0,0,0,0,0,2,0,0,0,5,9,2,3,19,0
2014-11-01,0,UG,,0,0,0,0,0,0,1,0,0,1,6,11,2,0,16,0
2014-12-01,0,UG,,7,0,0,0,1,20,4,0,0,0,1,6,1,0,16,0
2015-01-01,0,UG,,0,0,0,12,1,0,4,0,0,0,2,7,0,0,13,4
2015-02-01,0,UG,,4,0,0,0,0,0,5,0,1,1,3,5,1,2,12,4
2015-03-01,0,UG,,0,0,0,0,0,8,3,0,0,0,4,5,1,0,17,0
2015-04-01,0,UG,,2,0,0,6,0,0,6,0,0,2,8,4,1,0,14,0
2015-05-01,0,UG,,7,0,0,0,0,0,2,0,0,2,7,10,3,0,17,0
2015-06-01,0,UG,,6,0,0,0,1,9,7,0,1,1,8,7,4,0,19,0
2015-07-01,0,UG,,10,0,0,0,1,0,6,0,0,1,8,10,0,0,18,0
2015-08-01,0,UG,,2,0,0,0,1,0,4,0,0,0,4,7,1,0,17,3
2015-09-01,0,UG,,11,0,0,0,1,0,5,0,1,1,7,10,1,2,18,4
2015-10-01,0,UG,,2,0,0,6,0,0,2,0,3,0,2,3,1,2,16,3
2015-11-01,0,UG,,13,0,0,0,1,0,4,0,1,1,8,5,2,0,16,4
2015-12-01,0,UG,,6,0,0,0,1,0,3,0,0,1,2,6,1,0,12,0
2016-01-01,0,UG,,15,0,0,0,0,8,2,0,0,0,2,9,1,4,17,4
2016-02-01,0,UG,,2,0,0,0,0,0,1,0,0,1,5,8,1,0,17,0
2016-03-01,0,UG,,4,0,0,0,1,8,2,0,0,1,3,4,0,0,12,0
2016-04-01,0,UG,,15,0,0,5,0,0,3,0,1,1,3,4,1,4,14,0
2016-05-01,0,UG,,8,0,0,0,0,0,3,0,0,0,2,5,0,0,17,0
2016-06-01,0,UG,,4,0,0,0,0,0,3,0,0,1,5,8,2,0,15,0
2016-07-01,0,UG,,2,0,0,6,0,0,3,0,0,0,3,9,1,0,14,0
2016-08-01,0,UG,,10,0,0,5,0,0,2,0,0,1,1,5,1,0,21,0
2016-09-01,0,UG,,5,0,0,5,1,0,3,0,0,1,3,6,0,2,13,0
2016-10-01,0,UG,,8,0,0,11,0,7,2,0,1,0,3,6,0,0,16,6
2016-11-01,0,UG,,7,0,0,0,0,0,4,0,0,0,2,9,0,0,13,3
2016-12-01,0,UG,,10,0,0,0,0,0,1,0,0,0,2,5,1,2,15,0
2017-01-01,0,UG,,11,0,0,5,0,0,3,0,0,2,3,4,0,2,15,3
2017-02-01,0,UG,,7,0,0,0,0,0,7,0,0,1,4,5,1,0,21,0
2017-03-01,0,UG,,5,0,0,5,1,0,5,0,1,1,3,6,1,0,13,3
2017-04-01,0,UG,,6,0,0,0,0,0,3,0,2,1,3,6,0,2,18,3
2017-05-01,0,UG,,7,0,0,0,1,0,3,0,0,1,6,5,0,0,17,0
2017-06-01,0,UG,,6,0,0,0,0,0,4,0,0,1,2,9,2,0,19,7
2017-07-01,0,UG,,5,0,0,0,0,7,4,0,0,1,3,8,2,2,16,3
2017-08-01,0,UG,,6,0,0,0,0,0,3,0,0,1,3,6,0,0,15,3
2017-09-01,0,UG,,0,0,0,5,0,0,2,0,1,1,2,4,1,0,16,3
2017-10-01,0,UG,,7,0,0,5,0,6,3,0,1,1,6,5,0,0,17,6
2017-11-01,0,UG,,8,0,0,0,0,0,5,0,0,1,5,7,0,0,17,0
2017-12-01,0,UG,,3,0,0,0,0,0,3,0,0,1,2,5,2,0,12,0
2018-01-01,0,UG,,1,0,0,0,0,12,5,0,2,0,4,8,1,3,18,3
2018-02-01,0,UG,,8,0,0,0,0,7,3,0,0,1,3,6,0,0,17,0
2018-03-01,0,UG,,4,0,0,0,1,6,5,0,2,2,4,6,1,0,23,0
2018-04-01,0,UG,,7,0,0,0,0,25,2,0,0,0,4,11,0,3,14,8
2018-05-01,0,UG,,5,0,0,5,1,0,6,0,0,3,5,8,1,0,26,0
2018-06-01,0,UG,,10,0,0,0,1,0,5,0,0,1,2,10,1,0,19,0
2018-07-01,0,UG,,3,0,0,0,1,0,7,0,1,2,2,10,3,2,20,0
2018-08-01,0,UG,,8,0,0,10,0,0,4,0,0,0,4,12,0,0,26,0
2018-09-01,0,UG,,19,0,0,0,0,0,4,0,1,0,4,7,0,0,16,0
2018-10-01,0,UG,,7,0,0,0,0,0,5,0,3,0,8,8,0,2,22,0
2018-11-01,0,UG,,7,0,0,5,1,0,1,0,1,1,5,6,0,2,19,0
2018-12-01,0,UG,,9,0,0,0,0,0,2,0,0,1,1,7,0,3,14,3
2019-01-01,0,UG,,8,0,0,0,0,6,3,0,0,0,4,11,0,0,18,0
2019-02-01,0,UG,,0,0,0,5,0,0,4,0,1,1,3,8,0,0,23,6
2019-03-01,0,UG,,3,0,0,0,0,6,4,0,0,0,6,10,0,2,19,5
2019-04-01,0,UG,,4,0,0,5,1,0,2,0,0,1,5,6,1,0,23,0
2019-05-01,0,UG,,6,0,0,0,0,0,4,0,1,0,5,8,0,0,20,0
2019-06-01,0,UG,,6,0,0,0,1,0,5,0,3,1,3,7,1,0,25,3
2019-07-01,0,UG,,4,0,0,0,0,0,5,0,0,0,5,9,0,0,22,0
2019-08-01,0,UG,,8,0,0,0,0,6,7,0,1,0,5,8,0,0,22,5
2019-09-01,0,UG,,8,0,0,0,0,6,5,0,1,1,4,8,1,0,20,5
2019-10-01,0,UG,,11,0,0,0,0,5,4,0,1,1,5,10,0,3,21,0
2019-11-01,0,UG,,5,0,0,0,1,0,4,0,1,0,3,8,0,0,16,0
2019-12-01,0,UG,,7,0,0,4,0,0,5,0,1,2,2,11,0,1,19,2
2020-01-01,0,UG,,6,0,0,0,1,10,4,0,0,0,3,19,0,0,19,0
2020-02-01,0,UG,,6,0,0,0,0,0,5,0,1,0,2,21,1,0,18,5
2020-03-01,0,UG,,3,0,0,0,0,0,4,0,2,2,5,12,1,0,14,4
2020-04-01,0,UG,,2,0,0,0,1,0,2,0,1,1,4,4,0,0,6,4
2020-05-01,0,UG,,1,0,0,0,1,0,2,0,1,1,3,4,0,0,6,2
2020-06-01,0,UG,,4,0,0,0,0,0,4,0,1,1,3,4,1,1,7,9
2020-07-01,0,UG,,3,0,0,0,0,0,3,0,0,0,2,6,1,0,8,3
2020-08-01,0,UG,,2,0,0,3,0,0,3,0,1,1,2,10,2,2,5,2
2020-09-01,0,UG,,3,0,0,0,0,7,3,0,0,0,1,10,1,1,8,0
2020-10-01,0,UG,,4,0,0,0,0,0,3,0,2,0,3,11,0,0,9,5
2020-11-01,0,UG,,3,0,0,3,0,4,3,0,0,0,3,12,0,1,8,5
2020-12-01,0,UG,,3,0,0,0,0,0,4,0,1,0,2,10,0,0,7,5
2021-01-01,0,UG,,5,0,0,0,1,0,2,0,1,1,2,9,0,0,7,2
2004-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,0,UZ,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004-08-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
2004-10-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2004-11-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
2004-12-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2005-04-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
2005-06-01,0,UZ,,0,0,0,0,0,0,43,0,0,0,0,0,0,0,26,0
2005-07-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
2005-08-01,0,UZ,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100
2005-09-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,0,UZ,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,44,0
2005-11-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2006-02-01,0,UZ,,0,0,0,0,0,0,28,0,0,0,0,0,0,0,33,0
2006-03-01,0,UZ,,0,0,0,0,0,0,27,0,0,0,0,0,34,0,0,0
2006-04-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
2006-05-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,55,0,0,0,14,0
2006-06-01,0,UZ,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,33,0
2006-07-01,0,UZ,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,32,0
2006-08-01,0,UZ,,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2006-09-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,61,0,0,0,15,0
2006-10-01,0,UZ,,0,0,0,0,0,0,18,0,0,0,88,0,0,0,11,0
2006-11-01,0,UZ,,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2006-12-01,0,UZ,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,29,0
2007-01-01,0,UZ,,0,0,0,0,0,0,14,0,0,100,0,0,0,0,9,0
2007-02-01,0,UZ,,0,0,0,0,0,0,14,0,0,0,0,54,0,0,0,0
2007-03-01,0,UZ,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0
2007-04-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
2007-05-01,0,UZ,,0,0,0,0,0,0,10,0,0,72,50,0,0,0,25,0
2007-06-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2007-07-01,0,UZ,,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0
2007-08-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16,0
2007-09-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2007-10-01,0,UZ,,0,0,0,0,0,0,10,0,0,0,24,0,0,0,18,0
2007-11-01,0,UZ,,0,0,0,23,0,0,8,0,0,0,20,0,0,0,15,0
2007-12-01,0,UZ,,0,0,0,0,0,0,8,100,0,0,0,0,0,0,10,0
2008-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2008-02-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,34,0,0,0,13,0
2008-03-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2008-04-01,0,UZ,,0,0,0,0,0,0,7,86,0,0,0,0,0,0,17,0
2008-05-01,0,UZ,,0,0,0,0,0,0,7,0,0,0,0,27,0,0,18,0
2008-06-01,0,UZ,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0
2008-07-01,0,UZ,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0
2008-08-01,0,UZ,,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,0
2008-09-01,0,UZ,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2008-10-01,0,UZ,,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2008-11-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,0
2008-12-01,0,UZ,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0
2009-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0
2009-02-01,0,UZ,,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0
2009-03-01,0,UZ,,0,0,0,0,0,0,0,0,0,34,0,19,0,0,3,0
2009-04-01,0,UZ,,0,0,0,0,0,0,5,0,0,0,24,19,0,0,6,0
2009-05-01,0,UZ,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2009-06-01,0,UZ,,0,0,0,0,0,0,6,0,0,0,14,0,0,0,14,0
2009-07-01,0,UZ,,0,0,0,0,11,0,6,0,0,0,0,24,0,0,7,0
2009-08-01,0,UZ,,0,0,0,17,0,0,0,0,0,0,15,0,0,0,12,0
2009-09-01,0,UZ,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0
2009-10-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2009-11-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,12,19,13,0,9,0
2009-12-01,0,UZ,,0,0,0,0,0,0,10,0,0,33,12,0,0,0,0,0
2010-01-01,0,UZ,,0,0,0,12,0,0,4,0,0,0,0,0,0,0,14,0
2010-02-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2010-03-01,0,UZ,,0,0,0,0,0,0,4,0,0,0,11,0,0,0,6,0
2010-04-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,9
2010-05-01,0,UZ,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0
