,Route,Nationality,Language,ISO2,JAN2009,FEB2009,MAR2009,APR2009,MAY2009,JUN2009,JUL2009,AUG2009,SEP2009,OCT2009,NOV2009,DEC2009,JAN2010,FEB2010,MAR2010,APR2010,MAY2010,JUN2010,JUL2010,AUG2010,SEP2010,OCT2010,NOV2010,DEC2010,JAN2011,FEB2011,MAR2011,APR2011,MAY2011,JUN2011,JUL2011,AUG2011,SEP2011,OCT2011,NOV2011,DEC2011,JAN2012,FEB2012,MAR2012,APR2012,MAY2012,JUN2012,JUL2012,AUG2012,SEP2012,OCT2012,NOV2012,DEC2012,JAN2013,FEB2013,MAR2013,APR2013,MAY2013,JUN2013,JUL2013,AUG2013,SEP2013,OCT2013,NOV2013,DEC2013,JAN2014,FEB2014,MAR2014,APR2014,MAY2014,JUN2014,JUL2014,AUG2014,SEP2014,OCT2014,NOV2014,DEC2014,JAN2015,FEB2015,MAR2015,APR2015,MAY2015,JUN2015,JUL2015,AUG2015,SEP2015,OCT2015,NOV2015,DEC2015,JAN2016,FEB2016,MAR2016,APR2016,MAY2016,JUN2016,JUL2016,AUG2016,SEP2016,OCT2016,NOV2016,DEC2016,JAN2017,FEB2017,MAR2017,APR2017,MAY2017,JUN2017,JUL2017,AUG2017,SEP2017,OCT2017,NOV2017,DEC2017,JAN2018,FEB2018,MAR2018,APR2018,MAY2018,JUN2018,JUL2018,AUG2018,SEP2018,OCT2018,NOV2018,DEC2018,JAN2019,FEB2019,MAR2019,APR2019,MAY2019,JUN2019,JUL2019,AUG2019,SEP2019,OCT2019,NOV2019,DEC2019,JAN2020,FEB2020,MAR2020,APR2020,MAY2020,JUN2020,JUL2020,AUG2020,SEP2020,OCT2020,NOV2020,Unnamed: 3
375,Western Balkan Route,Egypt,Arabic,EG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,4,2,0,4,0,2,6,5,7,3,1,3,3,2,0,0,2,9,9,14,11,2,8,26,14,0,0,0,0,0,0,4,3,1,0,1,3,0,1,0,0,0,3,17,5,3,6,1,0,0,0,5,62,40,19,9,8,3,0,5,2,0,5,1,1,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6,3,17,29,25,42,0,7,22,24,13,51,72,15,818.0
376,Western Balkan Route,Equatorial Guinea,French+Spanish+Portuguese,GQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.0
377,Western Balkan Route,Ethiopia,English+Amharic,ET,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,6,5,0,16,3,0,0,0,4,3,5,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,0,0,231.0
378,Western Balkan Route,Gabon,French,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0
379,Western Balkan Route,Gambia (the),English,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,15,7,15,7,7,4,3,2,1,3,3,1,3,14,6,9,4,4,11,3,1,6,9,10,11,23,16,28,18,34,1,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270.0
380,Western Balkan Route,Georgia,Georgian,GE,4,0,0,0,0,0,3,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268.0
381,Western Balkan Route,Ghana,English,GH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,43,38,49,29,35,19,30,13,16,8,3,38,12,3,19,20,12,9,8,24,3,3,33,37,65,58,47,52,10,1,0,0,10,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,288.0
382,Western Balkan Route,Guinea,French,GN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,16,14,41,36,30,3,3,8,3,1,9,1,0,0,0,1,5,1,1,2,0,3,3,2,7,11,13,16,22,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,324.0
383,Western Balkan Route,Guinea-Bissau,Portuguese+French,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.0
384,Western Balkan Route,Indonesia,Indonesian,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,360.0
385,Western Balkan Route,Iran (Islamic Republic of),Persian,IR,0,0,2,0,4,2,0,13,5,2,3,3,2,1,0,4,1,1,4,6,1,1,2,2,9,0,0,5,0,6,7,7,2,6,7,2,2,1,5,5,2,3,3,4,3,1,0,7,3,2,4,1,6,0,7,12,5,4,3,11,11,4,15,2,7,6,9,9,28,37,20,30,46,47,56,69,136,153,315,431,202,20,1,1,13,126,247,129,115,72,25,33,25,19,14,6,5,5,23,23,14,11,8,20,13,36,33,39,10,6,19,27,53,60,80,139,117,176,149,144,68,135,113,109,65,83,82,30,28,47,37,66,17,12,19,0,11,61,41,18,7,42,23,364.0
386,Western Balkan Route,Iraq,Arabic+Kurdish,IQ,0,0,0,0,0,2,0,0,0,0,0,2,1,3,7,1,3,4,17,4,0,4,1,4,11,0,2,1,1,3,2,2,4,6,2,3,0,2,0,4,5,5,2,4,2,0,4,6,2,1,2,2,4,0,7,2,6,5,4,6,4,8,1,6,14,9,8,40,40,76,110,105,133,214,503,665,661,807,1057,1484,1651,228,18,3,31,97,644,269,261,417,335,100,125,189,48,91,109,61,152,290,121,23,9,18,0,69,60,48,45,6,11,25,29,15,44,48,19,5,29,24,62,71,93,69,85,154,76,97,117,98,220,356,83,81,53,2,76,139,81,41,45,60,30,368.0
387,Western Balkan Route,Jordan,Arabic,JO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,400.0
388,Western Balkan Route,Kazakhstan,Kazakh+Russian,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,398.0
389,Western Balkan Route,Kenya,Swahili+English,KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.0
390,Western Balkan Route,Kosovo,Albanian+Croatian,XK,38,136,93,4,47,47,46,49,72,124,39,10,26,20,39,26,34,19,26,26,52,41,36,27,35,32,86,68,47,17,19,22,59,72,21,20,42,23,121,74,76,47,41,56,174,136,110,42,132,176,259,689,1654,2096,637,101,180,149,134,96,154,125,222,232,169,284,271,668,2365,2132,5866,9571,10371,11880,379,279,140,95,126,146,116,134,72,48,69,148,118,87,31,45,60,73,129,58,71,31,49,83,104,51,84,30,47,66,179,98,36,25,19,49,38,27,35,36,31,47,23,17,6,22,29,44,34,12,22,21,19,23,40,19,23,12,23,5,4,0,0,12,13,15,15,19,8,0.0
391,Western Balkan Route,Kuwait,Arabic,KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0
392,Western Balkan Route,Kyrgyzstan,Kyrgyz+Russian,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.0
393,Western Balkan Route,Lao People's Democratic Republic (the),Lao,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0
394,Western Balkan Route,Lebanon,Arabic,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,2,5,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,844.0
395,Western Balkan Route,Libya,Arabic,LY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,13,10,15,13,21,4,7,4,4,3,0,0,1,9,1,5,2,0,2,0,2,2,1,2,1,7,14,6,7,0,0,0,1,0,0,5,1,2,0,0,1,0,0,1,0,8,6,10,12,16,3,4,2,0,1,3,57,7,22,13,4,7,9,10,5,2,7,14,14,9,4,3,0,3,9,0,12,14,3,11,11,2,4,2,1,0,2,6,1,1,1,2,0,13,5,2,7,9,4,0,13,10,8,20,3,6,0,5,49,54,86,84,157,95,868.0
396,Western Balkan Route,Malawi,English,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.0
397,Western Balkan Route,Mali,French,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,30,56,54,35,44,15,24,31,16,3,10,7,4,11,8,5,8,10,21,13,10,2,6,32,24,13,20,27,45,45,74,14,0,0,0,1,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,466.0
398,Western Balkan Route,Mauritania,Arabic,MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,2,27,10,24,29,20,1,11,1,1,1,3,0,1,0,1,1,0,3,0,2,0,0,2,1,2,3,4,6,22,35,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.0
399,Western Balkan Route,Mauritius,English+French,MU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0
400,Western Balkan Route,Mexico,Spanish,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.0
401,Western Balkan Route,Moldova (the Republic of),Romanian+Russian,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.0
402,Western Balkan Route,Montenegro,Croatian,ME,0,0,2,1,0,1,0,2,0,1,2,3,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,6,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.0
403,Western Balkan Route,Morocco,French+Arabic,MA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,3,10,14,10,4,9,3,5,2,0,5,2,8,16,53,18,15,69,57,16,41,20,48,42,78,48,33,28,43,19,6,13,5,52,84,78,84,59,75,59,30,8,11,0,0,0,0,0,1,5,3,5,2,0,2,2,0,4,12,55,31,34,18,13,11,0,1,2,64,373,147,40,63,30,25,25,30,3,0,8,6,6,10,1,0,0,7,11,0,2,7,0,1,3,1,3,0,0,1,9,4,2,1,0,2,2,5,6,4,0,11,1,6,22,32,44,103,38,17,2,41,69,59,38,64,80,61,504.0
404,Western Balkan Route,Mozambique,Portuguese,MZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.0
405,Western Balkan Route,Myanmar,Burmese,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,11,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,1,9,13,42,3,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0
406,Western Balkan Route,Nepal,Nepali,NP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,17,8,0,0,0,1,21,16,0,0,5,1,0,3,2,0,0,3,0,0,0,0,6,3,13,5,3,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,524.0
407,Western Balkan Route,Niger (the),French,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.0
408,Western Balkan Route,Nigeria,Engish+Hausa+Igbo,NG,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,4,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,3,0,3,4,4,1,0,0,0,1,10,38,70,125,78,83,32,22,31,6,6,4,17,17,26,17,28,19,28,5,21,12,9,37,104,90,114,186,331,39,3,0,1,15,0,1,1,6,8,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.0
409,Western Balkan Route,Oman,Arabic,OM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0
410,Western Balkan Route,Pakistan,Urdu+English,PK,0,0,0,0,0,1,0,0,0,1,3,5,0,3,2,8,2,1,4,4,1,0,8,6,29,24,7,25,27,52,28,63,71,112,103,63,51,24,47,18,34,99,52,84,253,121,53,25,60,113,215,363,441,692,581,322,121,71,61,32,20,20,5,13,16,24,10,16,41,65,74,64,62,158,363,447,689,1593,4190,6864,2661,25,1,4,104,568,674,682,458,656,309,513,411,453,336,419,476,329,110,184,152,431,458,655,590,291,442,237,157,44,112,142,159,18,39,107,83,42,58,56,14,89,39,22,50,65,46,58,82,22,16,36,14,16,18,0,51,38,34,16,13,45,14,586.0
411,Western Balkan Route,"Palestine, State of",Arabic,PS,0,2,2,0,0,0,1,4,0,0,0,2,10,16,27,96,27,7,6,8,13,22,11,11,26,3,6,15,12,0,2,3,3,8,6,0,5,6,8,22,14,5,7,1,10,2,4,1,2,6,10,4,12,11,14,6,15,52,88,35,13,5,7,6,23,53,81,88,176,297,136,62,57,72,117,122,158,143,123,81,22,0,0,0,0,25,60,14,41,6,10,5,9,7,12,10,2,4,6,2,4,0,1,0,3,0,2,0,3,3,2,0,2,0,0,5,2,5,11,2,2,6,5,3,0,8,7,10,0,30,69,57,53,19,19,12,47,77,79,65,70,92,67,550.0
412,Western Balkan Route,Peru,Spanish,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.0
413,Western Balkan Route,Philippines (the),English+Filipino+Cebuano+Tagalog,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0
414,Western Balkan Route,Republic of North Macedonia,Macedonian,MK,8,37,10,16,5,5,8,21,8,12,2,4,4,2,0,1,1,0,4,2,2,0,0,0,3,2,5,2,1,0,2,1,4,1,0,1,1,0,0,0,5,0,7,2,3,2,4,1,0,1,7,2,5,2,3,2,1,7,7,0,2,3,7,5,7,3,1,4,10,2,5,2,2,3,4,4,2,5,10,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,3,0,0,0,4,0,2,2,0,0,0,0,0,1,0,1,5,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,2,1,0,2,0,0,807.0
415,Western Balkan Route,Russian Federation (the),Russian,RU,0,0,0,1,0,2,5,1,1,0,8,1,0,3,0,1,0,2,1,3,0,1,0,2,0,0,0,0,0,5,1,0,3,0,0,4,0,0,0,0,2,0,2,1,4,9,1,0,4,0,1,1,0,0,1,2,0,1,0,1,0,1,1,3,5,2,0,0,2,0,1,1,1,1,0,0,0,9,3,1,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,3,0,643.0
